fr24_id,Timestamp_start,Flight_start,Aircraft_start,Origin_start,Destination_start,Altitude_start,Ground_Speed_start,Vertical_Speed_start,Lat_start,Lon_start,Source_start,ETA_start,distance_to_airport_start,operating_as_start,Timestamp_end,Flight_end,Aircraft_end,Origin_end,Destination_end,Altitude_end,Ground_Speed_end,Vertical_Speed_end,Lat_end,Lon_end,Source_end,ETA_end,distance_to_airport_end,operating_as_end,Start_end_Distance_km,Max_Possible_Distance_km_end,Distance_From_Airport_Start_km,Distance_From_Airport_End_km,Coord_start in Airport Bounds
39396e13,2025-02-22 17:00:00+00:00,D84473,B738,ARN,SZG,0.0,17.0,0.0,59.66029,17.92517,ADSB,,1.1132690908115854,NSZ,2025-02-22 17:30:00+00:00,D84473,B738,ARN,SZG,37025.0,424.0,0.0,57.23671,15.70212,ADSB,2025-02-22 18:54:56+00:00,298.5833505747917,NSZ,298.88371855281514,392.624,1.1132690908115854,298.5833505747917,True
39396fa0,2025-02-22 17:00:00+00:00,SK1429,A20N,ARN,CPH,0.0,0.0,0.0,59.65435,17.93527,ADSB,,0.2706180266454374,SZS,2025-02-22 17:30:00+00:00,SK1429,A20N,ARN,CPH,0.0,13.0,0.0,59.65942,17.92488,ADSB,2025-02-22 18:27:12+00:00,1.0633452974612874,SZS,0.8114541193607622,12.038,0.2706180266454374,1.0633452974612874,True
39396fc2,2025-02-22 17:00:00+00:00,BA781,A21N,ARN,LHR,0.0,0.0,0.0,59.6429,17.92801,ADSB,,1.3568749697973592,BAW,2025-02-22 17:30:00+00:00,BA781,A21N,ARN,LHR,35425.0,421.0,1024.0,58.18816,15.34818,ADSB,2025-02-22 19:26:56+00:00,220.6061355436402,BAW,219.29119818566244,389.846,1.3568749697973592,220.6061355436402,True
393972e4,,,,,,,,,,,,,,,2025-02-22 17:30:00+00:00,D89610,B38M,ARN,TRN,33300.0,395.0,128.0,58.19119,16.4849,ADSB,2025-02-22 19:31:12+00:00,182.78689930392162,NSZ,,365.77000000000004,,182.78689930392162,
393974b9,,,,,,,,,,,,,,,2025-02-22 17:30:00+00:00,SK2026,CRJ9,ARN,UME,28475.0,461.0,960.0,60.78768,18.17992,ADSB,2025-02-22 18:03:44+00:00,126.80503572139564,BCY,,426.886,,126.80503572139564,
39397b08,,,,,,,,,,,,,,,2025-02-22 17:30:00+00:00,SK85,AT76,ARN,VBY,12025.0,227.0,0.0,59.28291,18.20618,ADSB,2025-02-22 17:59:28+00:00,43.873466849066986,BRX,,210.202,,43.873466849066986,
39397b9a,,,,,,,,,,,,,,,2025-02-22 17:30:00+00:00,AF1063,A321,ARN,CDG,29700.0,403.0,448.0,58.57013,15.9984,ADSB,2025-02-22 19:26:56+00:00,163.677933989687,AFR,,373.178,,163.677933989687,
39397c0f,,,,,,,,,,,,,,,2025-02-22 17:30:00+00:00,QY6788,A306,ARN,LHR,26125.0,417.0,1216.0,59.32082,15.94958,ADSB,2025-02-22 19:33:20+00:00,118.29185005462097,BCS,,386.142,,118.29185005462097,
39397c1e,,,,,,,,,,,,,,,2025-02-22 17:30:00+00:00,CA912,A359,ARN,PEK,5400.0,228.0,2368.0,59.54196,17.96814,ADSB,,12.509637350235696,CCA,,211.12800000000001,,12.509637350235696,
39398ec9,2025-02-22 18:00:00+00:00,,PC24,ARN,UME,0.0,0.0,0.0,59.65899,17.92109,ADSB,,1.2137166132027808,SWE,2025-02-22 18:30:00+00:00,,PC24,ARN,UME,35000.0,426.0,-64.0,62.35947,18.97392,ADSB,2025-02-22 18:55:50+00:00,305.9934938783427,SWE,305.5827299321892,394.476,1.2137166132027808,305.9934938783427,True
3939943d,,,,,,,,,,,,,,,2025-02-22 18:00:00+00:00,SK20,A20N,ARN,LLA,9450.0,323.0,3392.0,59.593,17.58481,ADSB,2025-02-22 19:00:48+00:00,21.066450309230728,SAS,,299.098,,21.066450309230728,
39399509,,,,,,,,,,,,,,,2025-02-22 18:00:00+00:00,LH2419,A320,ARN,MUC,2525.0,187.0,1792.0,59.60581,17.87542,ADSB,,6.424948668307046,DLH,,173.162,,6.424948668307046,
39399e6c,,,,,,,,,,,,,,,2025-02-22 18:30:00+00:00,FR4718,B738,ARN,STN,38000.0,394.0,0.0,58.37141,13.12583,ADSB,2025-02-22 20:07:28+00:00,310.1865383974436,MAY,,364.844,,310.1865383974436,
3939a138,,,,,,,,,,,,,,,2025-02-22 18:30:00+00:00,LH805,A20N,ARN,FRA,28150.0,433.0,1856.0,58.68265,16.65589,ADSB,2025-02-22 20:01:04+00:00,130.41328575360143,DLH,,400.958,,130.41328575360143,
3939a5a5,,,,,,,,,,,,,,,2025-02-22 18:30:00+00:00,SK26,A320,ARN,UME,23350.0,434.0,1792.0,60.18585,17.888,ADSB,2025-02-22 19:09:52+00:00,59.26001630273803,SAS,,401.884,,59.26001630273803,
3939ad45,2025-02-22 18:30:00+00:00,OS2628,A320,ARN,INN,0.0,0.0,0.0,59.65128,17.92811,ADSB,,0.7042271160057406,AUA,2025-02-22 19:00:00+00:00,OS2628,A320,ARN,INN,0.0,15.0,0.0,59.65281,17.92453,ADSB,2025-02-22 21:20:00+00:00,0.8626378225753423,AUA,0.26343203321890224,13.89,0.7042271160057406,0.8626378225753423,True
3939af73,2025-02-22 18:30:00+00:00,SK1409,A20N,ARN,CPH,0.0,0.0,0.0,59.65302,17.9331,ADSB,,0.3817888130543711,SZS,2025-02-22 19:00:00+00:00,SK1409,A20N,ARN,CPH,36000.0,410.0,0.0,57.92976,15.08449,ADSB,2025-02-22 19:31:12+00:00,252.54922822682005,SZS,252.2540718869129,379.66,0.3817888130543711,252.54922822682005,True
3939b83a,,,,,,,,,,,,,,,2025-02-22 19:00:00+00:00,FR756,A320,ARN,VIE,34475.0,421.0,1024.0,57.78493,17.377,ADSB,2025-02-22 20:28:48+00:00,210.30403421144618,LDA,,389.846,,210.30403421144618,
3939b9d8,,,,,,,,,,,,,,,2025-02-22 19:00:00+00:00,FR6098,B738,ARN,GDN,24300.0,387.0,2240.0,59.02717,17.18925,ADSB,2025-02-22 19:50:24+00:00,81.62201570152614,MAY,,358.362,,81.62201570152614,
3939c350,2025-02-22 19:00:00+00:00,LO458,E190,ARN,WAW,0.0,11.0,0.0,59.64745,17.92136,ADSB,,1.2387669987988612,LOT,2025-02-22 19:30:00+00:00,LO458,E190,ARN,WAW,35000.0,426.0,-64.0,57.42201,17.89055,ADSB,2025-02-22 20:28:48+00:00,248.15182462238087,LOT,247.46409164094223,394.476,1.2387669987988612,248.15182462238087,True
3939cd20,2025-02-22 19:30:00+00:00,6B729,B789,ARN,HKT,0.0,147.0,0.0,59.65171,17.91851,ADSB,,1.2142433758136972,BLX,2025-02-22 20:00:00+00:00,6B729,B789,ARN,HKT,37000.0,451.0,-64.0,56.59172,17.54225,ADSB,2025-02-23 06:47:28+00:00,341.25724342328994,BLX,340.9705319187536,417.62600000000003,1.2142433758136972,341.25724342328994,True
3939deae,,,,,,,,,,,,,,,2025-02-22 20:00:00+00:00,FR4047,B738,ARN,VNO,28375.0,430.0,1600.0,58.86095,19.46539,ADSB,2025-02-22 20:54:24+00:00,123.63424469178057,RYS,,398.18,,123.63424469178057,
3939edd6,2025-02-22 20:00:00+00:00,AY820,AT75,ARN,HEL,0.0,3.0,0.0,59.64446,17.92564,ADSB,,1.2864386328408355,FCM,2025-02-22 20:30:00+00:00,AY820,AT75,ARN,HEL,17000.0,290.0,64.0,60.1156,20.85225,ADSB,2025-02-22 20:58:40+00:00,170.4012840095599,FCM,171.48237831201763,268.54,1.2864386328408355,170.4012840095599,True
3939eeca,,,,,,,,,,,,,,,2025-02-22 20:30:00+00:00,ET715,B789,ARN,ADD,30775.0,485.0,1152.0,58.42186,19.80374,ADSB,2025-02-23 03:09:52+00:00,173.55758633700697,ETH,,449.11,,173.55758633700697,
393a0ae5,,,,,,,,,,,,,,,2025-02-22 21:00:00+00:00,SK1772,A20N,ARN,TLL,27000.0,414.0,1984.0,59.49678,19.45555,ADSB,2025-02-22 21:32:48+00:00,87.11070708550153,SAS,,383.36400000000003,,87.11070708550153,
393a183e,,,,,,,,,,,,,,,2025-02-22 21:30:00+00:00,FR4605,B738,ARN,KUN,33000.0,405.0,0.0,58.56793,19.75173,ADSB,2025-02-22 22:19:44+00:00,158.95579101454751,RYS,,375.03000000000003,,158.95579101454751,
393a24de,,,,,,,,,,,,,,,2025-02-22 21:30:00+00:00,,BCS3,ARN,,0.0,0.0,0.0,59.65355,17.93558,ADSB,,0.2379737488699668,SWR,,inf,,0.2379737488699668,
