fr24_id,Timestamp_start,Flight_start,Aircraft_start,Origin_start,Destination_start,Altitude_start,Ground_Speed_start,Vertical_Speed_start,Lat_start,Lon_start,Source_start,ETA_start,distance_to_airport_start,operating_as_start,Timestamp_end,Flight_end,Aircraft_end,Origin_end,Destination_end,Altitude_end,Ground_Speed_end,Vertical_Speed_end,Lat_end,Lon_end,Source_end,ETA_end,distance_to_airport_end,operating_as_end,Start_end_Distance_km,Max_Possible_Distance_km_end,Distance_From_Airport_Start_km,Distance_From_Airport_End_km,Coord_end in Airport Bounds
3939d85a,2025-02-22 20:30:00+00:00,6B252,B38M,CPH,ARN,13475.0,426.0,-4416.0,59.47595,17.02808,ADSB,2025-02-22 20:46:58+00:00,55.021057980353795,BLX,,,,,,,,,,,,,,,,,55.021057980353795,,
3939dfad,2025-02-22 23:30:00+00:00,SK1818,A20N,AGP,ARN,16475.0,400.0,-2880.0,59.33543,16.64647,ADSB,2025-02-22 23:52:35+00:00,81.11930411540975,SZS,,,,,,,,,,,,,,,,,81.11930411540975,,
3939dfe6,2025-02-22 21:30:00+00:00,SK2660,A20N,MUC,ARN,21200.0,374.0,-2112.0,58.95063,17.76868,ADSB,2025-02-22 21:53:37+00:00,78.76193088381203,SZS,,,,,,,,,,,,,,,,,78.76193088381203,,
3939e45a,2025-02-22 23:30:00+00:00,SK1804,A20N,AGP,ARN,27950.0,475.0,-2368.0,58.99132,15.85583,ADSB,2025-02-22 23:53:36+00:00,139.27613232854998,SZS,,,,,,,,,,,,,,,,,139.27613232854998,,
3939e94a,2025-02-22 22:00:00+00:00,LX1254,A321,ZRH,ARN,2650.0,211.0,-1088.0,59.79224,17.96739,MLAT,2025-02-22 22:04:02+00:00,15.49946274578248,SWR,,,,,,,,,,,,,,,,,15.49946274578248,,
3939edbc,2025-02-22 21:30:00+00:00,D84474,B738,SZG,ARN,34175.0,480.0,-960.0,57.57552,17.40003,MLAT,2025-02-22 21:56:16+00:00,233.16851380004192,NSZ,,,,,,,,,,,,,,,,,233.16851380004192,,
3939f5be,2025-02-22 22:00:00+00:00,AF1462,BCS3,CDG,ARN,17225.0,406.0,-2112.0,59.22217,16.75488,ADSB,2025-02-22 22:21:05+00:00,82.39488351743098,AFR,2025-02-22 22:30:00+00:00,AF1462,BCS3,CDG,ARN,0.0,0.0,0.0,59.64403,17.92758,ADSB,,1.2617696477173421,AFR,81.2254375513945,,82.39488351743098,1.2617696477173421,True
3939fa23,2025-02-22 22:00:00+00:00,KL1227,B738,AMS,ARN,200.0,135.0,-576.0,59.67513,17.92694,ADSB,2025-02-22 22:00:26+00:00,2.5067096250442065,KLM,,,,,,,,,,,,,,,,,2.5067096250442065,,
3939fb6a,2025-02-22 22:00:00+00:00,LH2420,A321,MUC,ARN,27250.0,440.0,-1536.0,58.30915,17.54919,ADSB,2025-02-22 22:28:46+00:00,151.15561599685296,DLH,,,,,,,,,,,,,,,,,151.15561599685296,,
393a01da,2025-02-22 22:00:00+00:00,LH808,A321,FRA,ARN,24150.0,417.0,-1984.0,58.60909,15.85495,ADSB,2025-02-22 22:26:20+00:00,166.2252641928335,DLH,2025-02-22 22:30:00+00:00,LH808,A321,FRA,ARN,0.0,0.0,0.0,59.65388,17.93777,ADSB,,0.12082650775833291,DLH,166.16741359005283,,166.2252641928335,0.12082650775833291,True
393a0264,2025-02-22 22:30:00+00:00,D84330,B738,LYS,ARN,36000.0,477.0,0.0,57.36823,15.66256,ADSB,2025-02-22 23:02:24+00:00,286.4373040852604,NSZ,2025-02-22 23:00:00+00:00,D84330,B738,LYS,ARN,0.0,132.0,-128.0,59.65887,17.92108,ADSB,2025-02-22 22:59:36+00:00,1.2076069194348722,NSZ,286.4587542679919,122.232,286.4373040852604,1.2076069194348722,True
393a0331,2025-02-22 21:30:00+00:00,FR6099,B738,GDN,ARN,10225.0,381.0,-2432.0,59.36989,18.1066,MLAT,2025-02-22 21:42:53+00:00,32.914550911558635,MAY,,,,,,,,,,,,,,,,,32.914550911558635,,
393a1006,2025-02-22 22:30:00+00:00,FR4719,B738,STN,ARN,36025.0,448.0,-1856.0,58.78812,14.29817,ADSB,2025-02-22 22:58:08+00:00,228.4307487878948,MAY,2025-02-22 23:00:00+00:00,FR4719,B738,STN,ARN,0.0,0.0,0.0,59.65125,17.92569,ADSB,,0.8336286372387027,MAY,227.6009977507429,,228.4307487878948,0.8336286372387027,True
393a1e9f,2025-02-22 23:30:00+00:00,D89611,B38M,TRN,ARN,2400.0,187.0,0.0,59.83287,17.95651,ADSB,2025-02-22 23:30:56+00:00,19.961955280024117,NSZ,,,,,,,,,,,,,,,,,19.961955280024117,,
393a2d6e,2025-02-22 22:30:00+00:00,D88878,B38M,CPH,ARN,8200.0,326.0,-1792.0,59.57835,17.42862,ADSB,2025-02-22 22:38:53+00:00,29.941592558289106,NSZ,,,,,,,,,,,,,,,,,29.941592558289106,,
393a3e3b,2025-02-22 23:00:00+00:00,AY825,A320,HEL,ARN,8525.0,299.0,-2432.0,59.87883,18.61798,ADSB,2025-02-22 23:12:15+00:00,45.48899993372656,FIN,,,,,,,,,,,,,,,,,45.48899993372656,,
